,player_type,player,result
2845,"smart: 0.5, 0.6",2,win via score
2846,"smart: 0.5, 0.6",1,win via score
2847,"smart: 0.5, 0.6",0,win via score
2848,"smart: 0.5, 0.6",2,win via score
2849,"smart: 0.5, 0.6",2,win via score
2850,"smart: 0.5, 0.6",2,win via score
2851,"smart: 0.5, 0.6",3,win via score
2852,"smart: 0.5, 0.6",2,win via score
2853,"smart: 0.5, 0.6",3,win via score
2854,"smart: 0.5, 0.6",0,win via score
2855,"smart: 0.5, 0.6",0,win via score
2856,"smart: 0.5, 0.6",2,win via score
2857,"smart: 0.5, 0.6",1,win via score
2858,"smart: 0.5, 0.6",3,win via score
2859,"smart: 0.5, 0.6",0,win via score
2860,"smart: 0.5, 0.6",2,win via score
2861,"smart: 0.5, 0.6",3,win via score
2862,"smart: 0.5, 0.6",1,win via score
2863,"smart: 0.5, 0.6",3,win via score
2864,"smart: 0.5, 0.6",1,win via score
2865,"smart: 0.5, 0.6",3,win via score
2866,"smart: 0.5, 0.6",1,win via score
2867,"smart: 0.5, 0.6",0,win via score
2868,"smart: 0.5, 0.6",1,win via elim
2869,"smart: 0.5, 0.6",1,win via score
2870,"smart: 0.5, 0.6",2,win via score
2871,"smart: 0.5, 0.6",2,win via score
2872,"smart: 0.5, 0.6",0,win via score
2873,"smart: 0.5, 0.6",0,win via score
2874,"smart: 0.5, 0.6",2,win via score
2875,"smart: 0.5, 0.6",3,win via score
2876,"smart: 0.5, 0.6",3,win via score
2877,"smart: 0.5, 0.6",1,win via score
2878,"smart: 0.5, 0.6",0,win via score
2879,"smart: 0.5, 0.6",2,win via score
2880,"smart: 0.5, 0.6",2,win via score
2881,"smart: 0.5, 0.6",0,win via score
2882,"smart: 0.5, 0.6",3,win via score
2883,"smart: 0.5, 0.6",1,win via score
2884,"smart: 0.5, 0.6",0,win via score
2885,"smart: 0.5, 0.6",3,win via score
2886,"smart: 0.5, 0.6",3,win via score
2887,"smart: 0.5, 0.6",0,win via score
2888,"smart: 0.5, 0.6",3,win via score
2889,"smart: 0.5, 0.6",2,win via score
2890,"smart: 0.5, 0.6",0,win via score
2891,"smart: 0.5, 0.6",1,win via score
2892,"smart: 0.5, 0.6",1,win via score
2893,"smart: 0.5, 0.6",3,win via score
2894,"smart: 0.5, 0.6",1,win via score
2895,"smart: 0.5, 0.6",3,win via score
2896,"smart: 0.5, 0.6",2,win via score
2897,"smart: 0.5, 0.6",0,win via score
2898,"smart: 0.5, 0.6",2,win via score
2899,"smart: 0.5, 0.6",1,win via score
2900,"smart: 0.5, 0.6",3,win via score
2901,"smart: 0.5, 0.6",2,win via score
2902,"smart: 0.5, 0.6",2,win via score
2903,"smart: 0.5, 0.6",3,win via score
2904,"smart: 0.5, 0.6",2,win via score
2905,"smart: 0.5, 0.6",1,win via score
2906,"smart: 0.5, 0.6",2,win via score
2907,"smart: 0.5, 0.6",0,win via score
2908,"smart: 0.5, 0.6",3,win via score
2909,"smart: 0.5, 0.6",3,win via elim
2910,"smart: 0.5, 0.6",0,win via score
2911,"smart: 0.5, 0.6",0,win via score
2912,"smart: 0.5, 0.6",1,win via score
2913,"smart: 0.5, 0.6",2,win via score
2914,"smart: 0.5, 0.6",0,win via score
2915,"smart: 0.5, 0.6",0,win via score
2916,"smart: 0.5, 0.6",3,win via elim
2917,"smart: 0.5, 0.6",2,win via score
2918,"smart: 0.5, 0.6",3,win via score
2919,"smart: 0.5, 0.6",3,win via score
2920,"smart: 0.5, 0.6",3,win via score
2921,"smart: 0.5, 0.6",2,win via score
2922,"smart: 0.5, 0.6",1,win via score
2923,"smart: 0.5, 0.6",3,win via score
2924,"smart: 0.5, 0.6",3,win via score
2925,"smart: 0.5, 0.6",0,win via score
2926,"smart: 0.5, 0.6",2,win via score
2927,"smart: 0.5, 0.6",0,win via score
2928,"smart: 0.5, 0.6",3,win via score
2929,"smart: 0.5, 0.6",3,win via score
2930,"smart: 0.5, 0.6",3,win via score
2931,"smart: 0.5, 0.6",2,win via elim
2932,"smart: 0.5, 0.6",1,win via score
2933,"smart: 0.5, 0.6",1,win via elim
2934,"smart: 0.5, 0.6",3,win via score
2935,"smart: 0.5, 0.6",3,win via score
2936,"smart: 0.5, 0.6",1,win via score
2937,"smart: 0.5, 0.6",3,win via score
2938,"smart: 0.5, 0.6",2,win via score
2939,"smart: 0.5, 0.6",0,win via score
2940,"smart: 0.5, 0.6",0,win via score
2941,"smart: 0.5, 0.6",3,win via score
2942,"smart: 0.5, 0.6",3,win via score
2943,"smart: 0.5, 0.6",0,win via score
2944,"smart: 0.5, 0.6",0,win via score
2945,"smart: 0.5, 0.6",1,win via score
2946,"smart: 0.5, 0.6",3,win via score
2947,"smart: 0.5, 0.6",3,win via score
2948,"smart: 0.5, 0.6",1,win via score
2949,"smart: 0.5, 0.6",1,win via score
2950,"smart: 0.5, 0.6",2,win via score
2951,"smart: 0.5, 0.6",1,win via score
2952,"smart: 0.5, 0.6",0,win via score
2953,"smart: 0.5, 0.6",3,win via score
2954,"smart: 0.5, 0.6",1,win via score
2955,"smart: 0.5, 0.6",2,win via score
2956,"smart: 0.5, 0.6",2,win via score
2957,"smart: 0.5, 0.6",1,win via score
2958,"smart: 0.5, 0.6",2,win via score
2959,"smart: 0.5, 0.6",3,win via score
2960,"smart: 0.5, 0.6",3,win via score
2961,"smart: 0.5, 0.6",0,win via score
2962,"smart: 0.5, 0.6",2,win via score
2963,"smart: 0.5, 0.6",1,win via score
2964,"smart: 0.5, 0.6",3,win via score
2965,"smart: 0.5, 0.6",1,win via score
2966,"smart: 0.5, 0.6",0,win via score
2967,"smart: 0.5, 0.6",0,win via score
2968,"smart: 0.5, 0.6",0,win via score
2969,"smart: 0.5, 0.6",2,win via score
2970,"smart: 0.5, 0.6",2,win via score
2971,"smart: 0.5, 0.6",0,win via score
2972,"smart: 0.5, 0.6",2,win via score
2973,"smart: 0.5, 0.6",1,win via score
2974,"smart: 0.5, 0.6",1,win via score
2975,"smart: 0.5, 0.6",2,win via score
2976,"smart: 0.5, 0.6",2,win via score
2977,"smart: 0.5, 0.6",1,win via score
2978,"smart: 0.5, 0.6",3,win via score
2979,"smart: 0.5, 0.6",3,win via score
2980,"smart: 0.5, 0.6",3,win via score
2981,"smart: 0.5, 0.6",2,win via score
2982,"smart: 0.5, 0.6",2,win via score
2983,"smart: 0.5, 0.6",2,win via score
2984,"smart: 0.5, 0.6",0,win via score
2985,"smart: 0.5, 0.6",2,win via score
2986,"smart: 0.5, 0.6",2,win via score
2987,"smart: 0.5, 0.6",3,win via score
2988,"smart: 0.5, 0.6",1,win via score
2989,"smart: 0.5, 0.6",1,win via score
2990,"smart: 0.5, 0.6",0,win via elim
2991,"smart: 0.5, 0.6",2,win via score
2992,"smart: 0.5, 0.6",1,win via score
2993,"smart: 0.5, 0.6",3,win via score
2994,"smart: 0.5, 0.6",2,win via score
2995,"smart: 0.5, 0.6",2,win via score
2996,"smart: 0.5, 0.6",3,win via score
2997,"smart: 0.5, 0.6",1,win via score
2998,"smart: 0.5, 0.6",0,win via score
2999,"smart: 0.5, 0.6",1,win via score
3000,"smart: 0.5, 0.6",3,win via score
3001,"smart: 0.5, 0.6",0,win via score
3002,"smart: 0.5, 0.6",0,win via score
3003,"smart: 0.5, 0.6",1,win via elim
3004,"smart: 0.5, 0.6",3,win via score
3005,"smart: 0.5, 0.6",2,win via score
3006,"smart: 0.5, 0.6",1,win via score
3007,"smart: 0.5, 0.6",3,win via score
3008,"smart: 0.5, 0.6",0,win via score
3009,"smart: 0.5, 0.6",2,win via score
3010,"smart: 0.5, 0.6",0,win via score
3011,"smart: 0.5, 0.6",0,win via score
3012,"smart: 0.5, 0.6",0,win via elim
3013,"smart: 0.5, 0.6",0,win via elim
3014,"smart: 0.5, 0.6",3,win via score
3015,"smart: 0.5, 0.6",0,win via score
3016,"smart: 0.5, 0.6",2,win via score
3017,"smart: 0.5, 0.6",2,win via score
3018,"smart: 0.5, 0.6",2,win via score
3019,"smart: 0.5, 0.6",0,win via score
3020,"smart: 0.5, 0.6",2,win via score
3021,"smart: 0.5, 0.6",2,win via score
3022,"smart: 0.5, 0.6",1,win via score
3023,"smart: 0.5, 0.6",1,win via score
3024,"smart: 0.5, 0.6",2,win via score
3025,"smart: 0.5, 0.6",1,win via score
3026,"smart: 0.5, 0.6",1,win via score
3027,"smart: 0.5, 0.6",3,win via score
3028,"smart: 0.5, 0.6",1,win via score
3029,"smart: 0.5, 0.6",3,win via score
3030,"smart: 0.5, 0.6",0,win via score
3031,"smart: 0.5, 0.6",0,win via score
3032,"smart: 0.5, 0.6",2,win via score
3033,"smart: 0.5, 0.6",1,win via score
3034,"smart: 0.5, 0.6",2,win via score
3035,"smart: 0.5, 0.6",0,win via score
3036,"smart: 0.5, 0.6",1,win via score
3037,"smart: 0.5, 0.6",0,win via score
3038,"smart: 0.5, 0.6",2,win via score
3039,"smart: 0.5, 0.6",3,win via score
3040,"smart: 0.5, 0.6",1,win via score
3041,"smart: 0.5, 0.6",2,win via elim
3042,"smart: 0.5, 0.6",2,win via score
3043,"smart: 0.5, 0.6",2,win via score
3044,"smart: 0.5, 0.6",3,win via score
3045,"smart: 0.5, 0.6",1,win via score
3046,"smart: 0.5, 0.6",3,win via score
3047,"smart: 0.5, 0.6",1,win via score
3048,"smart: 0.5, 0.6",1,win via score
3049,"smart: 0.5, 0.6",1,win via score
3050,"smart: 0.5, 0.6",3,win via score
3051,"smart: 0.5, 0.6",2,win via score
3052,"smart: 0.5, 0.6",2,win via score
3053,"smart: 0.5, 0.6",3,win via score
3054,"smart: 0.5, 0.6",2,win via score
3055,"smart: 0.5, 0.6",1,win via score
3056,"smart: 0.5, 0.6",1,win via score
3057,"smart: 0.5, 0.6",1,win via score
3058,"smart: 0.5, 0.6",3,win via score
3059,"smart: 0.5, 0.6",0,win via score
3060,"smart: 0.5, 0.6",1,win via elim
3061,"smart: 0.5, 0.6",1,win via score
3062,"smart: 0.5, 0.6",2,win via score
3063,"smart: 0.5, 0.6",2,win via score
3064,"smart: 0.5, 0.6",1,win via score
3065,"smart: 0.5, 0.6",1,win via score
3066,"smart: 0.5, 0.6",2,win via score
3067,"smart: 0.5, 0.6",2,win via score
3068,"smart: 0.5, 0.6",0,win via score
3069,"smart: 0.5, 0.6",2,win via score
3070,"smart: 0.5, 0.6",3,win via score
3071,"smart: 0.5, 0.6",2,win via elim
3072,"smart: 0.5, 0.6",0,win via score
3073,"smart: 0.5, 0.6",1,win via score
3074,"smart: 0.5, 0.6",0,win via score
3075,"smart: 0.5, 0.6",3,win via score
3076,"smart: 0.5, 0.6",3,win via score
3077,"smart: 0.5, 0.6",2,win via score
3078,"smart: 0.5, 0.6",1,win via score
3079,"smart: 0.5, 0.6",1,win via score
3080,"smart: 0.5, 0.6",2,win via score
3081,"smart: 0.5, 0.6",3,win via score
3082,"smart: 0.5, 0.6",0,win via score
3083,"smart: 0.5, 0.6",2,win via score
3084,"smart: 0.5, 0.6",0,win via score
3085,"smart: 0.5, 0.6",1,win via score
3086,"smart: 0.5, 0.6",0,win via score
3087,"smart: 0.5, 0.6",1,win via score
3088,"smart: 0.5, 0.6",3,win via score
3089,"smart: 0.5, 0.6",2,win via score
3090,"smart: 0.5, 0.6",0,win via score
3091,"smart: 0.5, 0.6",0,win via score
3092,"smart: 0.5, 0.6",0,win via score
3093,"smart: 0.5, 0.6",3,win via score
3094,"smart: 0.5, 0.6",3,win via score
3095,"smart: 0.5, 0.6",1,win via score
3096,"smart: 0.5, 0.6",1,win via score
3097,"smart: 0.5, 0.6",0,win via score
3098,"smart: 0.5, 0.6",0,win via score
3099,"smart: 0.5, 0.6",2,win via score
3100,"smart: 0.5, 0.6",3,win via elim
3101,"smart: 0.5, 0.6",1,win via score
3102,"smart: 0.5, 0.6",3,win via score
3103,"smart: 0.5, 0.6",2,win via score
3104,"smart: 0.5, 0.6",0,win via score
3105,"smart: 0.5, 0.6",1,win via score
3106,"smart: 0.5, 0.6",1,win via score
3107,"smart: 0.5, 0.6",2,win via score
3108,"smart: 0.5, 0.6",3,win via score
3109,"smart: 0.5, 0.6",3,win via score
3110,"smart: 0.5, 0.6",3,win via elim
3111,"smart: 0.5, 0.6",1,win via elim
3112,"smart: 0.5, 0.6",3,win via elim
3113,"smart: 0.5, 0.6",2,win via score
3114,"smart: 0.5, 0.6",2,win via score
3115,"smart: 0.5, 0.6",1,win via score
3116,"smart: 0.5, 0.6",3,win via score
3117,"smart: 0.5, 0.6",0,win via score
3118,"smart: 0.5, 0.6",1,win via score
3119,"smart: 0.5, 0.6",0,win via score
3120,"smart: 0.5, 0.6",3,win via score
3121,"smart: 0.5, 0.6",1,win via score
3122,"smart: 0.5, 0.6",3,win via score
3123,"smart: 0.5, 0.6",1,win via score
3124,"smart: 0.5, 0.6",0,win via score
3125,"smart: 0.5, 0.6",0,win via score
3126,"smart: 0.5, 0.6",1,win via score
3127,"smart: 0.5, 0.6",3,win via score
3128,"smart: 0.5, 0.6",1,win via score
3129,"smart: 0.5, 0.6",1,win via score
3130,"smart: 0.5, 0.6",2,win via elim
3131,"smart: 0.5, 0.6",2,win via score
3132,"smart: 0.5, 0.6",0,win via score
3133,"smart: 0.5, 0.6",2,win via score
3134,"smart: 0.5, 0.6",1,win via elim
3135,"smart: 0.5, 0.6",2,win via score
3136,"smart: 0.5, 0.6",3,win via score
3137,"smart: 0.5, 0.6",3,win via score
3138,"smart: 0.5, 0.6",1,win via score
3139,"smart: 0.5, 0.6",1,win via score
3140,"smart: 0.5, 0.6",0,win via score
3141,"smart: 0.5, 0.6",1,win via elim
3142,"smart: 0.5, 0.6",1,win via elim
3143,"smart: 0.5, 0.6",0,win via score
3144,"smart: 0.5, 0.6",0,win via elim
3145,"smart: 0.5, 0.6",2,win via score
3146,"smart: 0.5, 0.6",3,win via score
3147,"smart: 0.5, 0.6",1,win via score
3148,"smart: 0.5, 0.6",2,win via score
3149,"smart: 0.5, 0.6",2,win via score
3150,"smart: 0.5, 0.6",1,win via score
3151,"smart: 0.5, 0.6",0,win via score
3152,"smart: 0.5, 0.6",3,win via score
3153,"smart: 0.5, 0.6",1,win via score
3154,"smart: 0.5, 0.6",0,win via score
3155,"smart: 0.5, 0.6",3,win via score
3156,"smart: 0.5, 0.6",0,win via score
3157,"smart: 0.5, 0.6",3,win via score
3158,"smart: 0.5, 0.6",1,win via score
3159,"smart: 0.5, 0.6",0,win via elim
3160,"smart: 0.5, 0.6",0,win via score
3161,"smart: 0.5, 0.6",2,win via score
3162,"smart: 0.5, 0.6",1,win via score
3163,"smart: 0.5, 0.6",0,win via score
3164,"smart: 0.5, 0.6",3,win via score
3165,"smart: 0.5, 0.6",0,win via score
3166,"smart: 0.5, 0.6",3,win via score
3167,"smart: 0.5, 0.6",1,win via elim
3168,"smart: 0.5, 0.6",2,win via score
3169,"smart: 0.5, 0.6",0,win via score
3170,"smart: 0.5, 0.6",3,win via score
3171,"smart: 0.5, 0.6",0,win via score
3172,"smart: 0.5, 0.6",1,win via score
3173,"smart: 0.5, 0.6",2,win via score
3174,"smart: 0.5, 0.6",3,win via score
3175,"smart: 0.5, 0.6",0,win via score
3176,"smart: 0.5, 0.6",0,win via score
3177,"smart: 0.5, 0.6",3,win via elim
3178,"smart: 0.5, 0.6",2,win via score
3179,"smart: 0.5, 0.6",0,win via score
3180,"smart: 0.5, 0.6",2,win via score
3181,"smart: 0.5, 0.6",0,win via score
3182,"smart: 0.5, 0.6",1,win via score
3183,"smart: 0.5, 0.6",1,win via score
3184,"smart: 0.5, 0.6",0,win via score
3185,"smart: 0.5, 0.6",2,win via score
3186,"smart: 0.5, 0.6",2,win via score
3187,"smart: 0.5, 0.6",2,win via score
3188,"smart: 0.5, 0.6",1,win via score
3189,"smart: 0.5, 0.6",2,win via score
3190,"smart: 0.5, 0.6",2,win via score
3191,"smart: 0.5, 0.6",1,win via elim
3192,"smart: 0.5, 0.6",1,win via score
3193,"smart: 0.5, 0.6",0,win via score
3194,"smart: 0.5, 0.6",1,win via elim
3195,"smart: 0.5, 0.6",2,win via score
3196,"smart: 0.5, 0.6",2,win via score
3197,"smart: 0.5, 0.6",3,win via score
3198,"smart: 0.5, 0.6",0,win via score
3199,"smart: 0.5, 0.6",2,win via score
3200,"smart: 0.5, 0.6",2,win via score
3201,"smart: 0.5, 0.6",3,win via score
3202,"smart: 0.5, 0.6",0,win via score
3203,"smart: 0.5, 0.6",3,win via score
3204,"smart: 0.5, 0.6",1,win via score
3205,"smart: 0.5, 0.6",1,win via score
3206,"smart: 0.5, 0.6",1,win via elim
3207,"smart: 0.5, 0.6",2,win via score
3208,"smart: 0.5, 0.6",1,win via score
3209,"smart: 0.5, 0.6",0,win via score
3210,"smart: 0.5, 0.6",0,win via score
3211,"smart: 0.5, 0.6",1,win via score
3212,"smart: 0.5, 0.6",3,win via score
3213,"smart: 0.5, 0.6",0,win via score
3214,"smart: 0.5, 0.6",1,win via score
3215,"smart: 0.5, 0.6",2,win via elim
3216,"smart: 0.5, 0.6",1,win via score
3217,"smart: 0.5, 0.6",2,win via score
3218,"smart: 0.5, 0.6",1,win via score
3219,"smart: 0.5, 0.6",2,win via score
3220,"smart: 0.5, 0.6",1,win via score
3221,"smart: 0.5, 0.6",1,win via score
3222,"smart: 0.5, 0.6",2,win via score
3223,"smart: 0.5, 0.6",3,win via score
3224,"smart: 0.5, 0.6",2,win via elim
3225,"smart: 0.5, 0.6",3,win via score
3226,"smart: 0.5, 0.6",1,win via score
3227,"smart: 0.5, 0.6",2,win via score
3228,"smart: 0.5, 0.6",0,win via score
3229,"smart: 0.5, 0.6",1,win via score
3230,"smart: 0.5, 0.6",0,win via score
3231,"smart: 0.5, 0.6",2,win via score
3232,"smart: 0.5, 0.6",1,win via elim
3233,"smart: 0.5, 0.6",2,win via score
3234,"smart: 0.5, 0.6",2,win via score
3235,"smart: 0.5, 0.6",0,win via score
3236,"smart: 0.5, 0.6",3,win via score
3237,"smart: 0.5, 0.6",1,win via score
3238,"smart: 0.5, 0.6",1,win via score
3239,"smart: 0.5, 0.6",0,win via score
3240,"smart: 0.5, 0.6",3,win via score
3241,"smart: 0.5, 0.6",1,win via elim
3242,"smart: 0.5, 0.6",0,win via score
3243,"smart: 0.5, 0.6",3,win via score
3244,"smart: 0.5, 0.6",0,win via score
3245,"smart: 0.5, 0.6",3,win via score
3246,"smart: 0.5, 0.6",0,win via score
3247,"smart: 0.5, 0.6",1,win via score
3248,"smart: 0.5, 0.6",1,win via score
3249,"smart: 0.5, 0.6",3,win via score
3250,"smart: 0.5, 0.6",2,win via score
3251,"smart: 0.5, 0.6",0,win via score
3252,"smart: 0.5, 0.6",3,win via score
3253,"smart: 0.5, 0.6",3,win via score
3254,"smart: 0.5, 0.6",1,win via score
3255,"smart: 0.5, 0.6",2,win via score
3256,"smart: 0.5, 0.6",1,win via score
3257,"smart: 0.5, 0.6",3,win via score
3258,"smart: 0.5, 0.6",2,win via score
3259,"smart: 0.5, 0.6",2,win via elim
3260,"smart: 0.5, 0.6",0,win via score
3261,"smart: 0.5, 0.6",0,win via score
3262,"smart: 0.5, 0.6",2,win via score
3263,"smart: 0.5, 0.6",2,win via score
3264,"smart: 0.5, 0.6",3,win via score
3265,"smart: 0.5, 0.6",3,win via score
3266,"smart: 0.5, 0.6",2,win via score
3267,"smart: 0.5, 0.6",3,win via score
3268,"smart: 0.5, 0.6",0,win via score
3269,"smart: 0.5, 0.6",2,win via score
3270,"smart: 0.5, 0.6",0,win via score
3271,"smart: 0.5, 0.6",3,win via score
3272,"smart: 0.5, 0.6",1,win via score
3273,"smart: 0.5, 0.6",1,win via score
3274,"smart: 0.5, 0.6",0,win via score
3275,"smart: 0.5, 0.6",0,win via score
3276,"smart: 0.5, 0.6",3,win via score
3277,"smart: 0.5, 0.6",3,win via score
3278,"smart: 0.5, 0.6",0,win via score
3279,"smart: 0.5, 0.6",1,win via score
3280,"smart: 0.5, 0.6",3,win via score
3281,"smart: 0.5, 0.6",0,win via score
3282,"smart: 0.5, 0.6",2,win via score
3283,"smart: 0.5, 0.6",1,win via score
3284,"smart: 0.5, 0.6",2,win via score
3285,"smart: 0.5, 0.6",3,win via score
3286,"smart: 0.5, 0.6",2,win via score
3287,"smart: 0.5, 0.6",0,win via score
3288,"smart: 0.5, 0.6",3,win via score
3289,"smart: 0.5, 0.6",1,win via score
3290,"smart: 0.5, 0.6",0,win via score
3291,"smart: 0.5, 0.6",0,win via score
3292,"smart: 0.5, 0.6",1,win via score
3293,"smart: 0.5, 0.6",1,win via score
3294,"smart: 0.5, 0.6",2,win via score
3295,"smart: 0.5, 0.6",2,win via score
3296,"smart: 0.5, 0.6",3,win via score
3297,"smart: 0.5, 0.6",3,win via score
3298,"smart: 0.5, 0.6",0,win via score
3299,"smart: 0.5, 0.6",0,win via score
3300,"smart: 0.5, 0.6",1,win via score
3301,"smart: 0.5, 0.6",0,win via score
3302,"smart: 0.5, 0.6",3,win via score
3303,"smart: 0.5, 0.6",2,win via score
3304,"smart: 0.5, 0.6",2,win via score
3305,"smart: 0.5, 0.6",2,win via score
3306,"smart: 0.5, 0.6",3,win via score
3307,"smart: 0.5, 0.6",3,win via score
3308,"smart: 0.5, 0.6",3,win via score
3309,"smart: 0.5, 0.6",0,win via score
3310,"smart: 0.5, 0.6",0,win via score
3311,"smart: 0.5, 0.6",1,win via elim
3312,"smart: 0.5, 0.6",0,win via score
3313,"smart: 0.5, 0.6",2,win via score
3314,"smart: 0.5, 0.6",1,win via score
3315,"smart: 0.5, 0.6",1,win via score
3316,"smart: 0.5, 0.6",3,win via score
3317,"smart: 0.5, 0.6",1,win via score
3318,"smart: 0.5, 0.6",2,win via score
3319,"smart: 0.5, 0.6",0,win via score
3320,"smart: 0.5, 0.6",0,win via score
3321,"smart: 0.5, 0.6",2,win via score
3322,"smart: 0.5, 0.6",0,win via score
3323,"smart: 0.5, 0.6",2,win via elim
3324,"smart: 0.5, 0.6",0,win via score
3325,"smart: 0.5, 0.6",3,win via score
3326,"smart: 0.5, 0.6",2,win via score
3327,"smart: 0.5, 0.6",1,win via score
3328,"smart: 0.5, 0.6",1,win via score
3329,"smart: 0.5, 0.6",1,win via score
3330,"smart: 0.5, 0.6",3,win via score
3331,"smart: 0.5, 0.6",3,win via score
3332,"smart: 0.5, 0.6",0,win via score
3333,"smart: 0.5, 0.6",3,win via score
3334,"smart: 0.5, 0.6",0,win via score
3335,"smart: 0.5, 0.6",1,win via score
3336,"smart: 0.5, 0.6",1,win via score
3337,"smart: 0.5, 0.6",0,win via score
3338,"smart: 0.5, 0.6",1,win via score
3339,"smart: 0.5, 0.6",2,win via score
3340,"smart: 0.5, 0.6",1,win via score
3341,"smart: 0.5, 0.6",0,win via score
3342,"smart: 0.5, 0.6",3,win via score
3343,"smart: 0.5, 0.6",1,win via score
3344,"smart: 0.5, 0.6",1,win via score
3345,"smart: 0.5, 0.6",1,win via score
3346,"smart: 0.5, 0.6",0,win via score
3347,"smart: 0.5, 0.6",1,win via score
3348,"smart: 0.5, 0.6",0,win via score
3349,"smart: 0.5, 0.6",1,win via score
3350,"smart: 0.5, 0.6",0,win via score
3351,"smart: 0.5, 0.6",3,win via score
3352,"smart: 0.5, 0.6",0,win via score
3353,"smart: 0.5, 0.6",2,win via score
3354,"smart: 0.5, 0.6",0,win via score
3355,"smart: 0.5, 0.6",1,win via score
3356,"smart: 0.5, 0.6",1,win via elim
3357,"smart: 0.5, 0.6",1,win via score
3358,"smart: 0.5, 0.6",0,win via score
3359,"smart: 0.5, 0.6",2,win via score
3360,"smart: 0.5, 0.6",0,win via score
3361,"smart: 0.5, 0.6",1,win via score
3362,"smart: 0.5, 0.6",1,win via score
3363,"smart: 0.5, 0.6",0,win via score
3364,"smart: 0.5, 0.6",0,win via elim
3365,"smart: 0.5, 0.6",2,win via score
3366,"smart: 0.5, 0.6",1,win via score
3367,"smart: 0.5, 0.6",3,win via score
3368,"smart: 0.5, 0.6",2,win via score
3369,"smart: 0.5, 0.6",3,win via elim
3370,"smart: 0.5, 0.6",1,win via score
3371,"smart: 0.5, 0.6",2,win via score
3372,"smart: 0.5, 0.6",1,win via score
3373,"smart: 0.5, 0.6",2,win via score
3374,"smart: 0.5, 0.6",1,win via score
3375,"smart: 0.5, 0.6",3,win via elim
3376,"smart: 0.5, 0.6",2,win via score
3377,"smart: 0.5, 0.6",1,win via score
3378,"smart: 0.5, 0.6",3,win via score
3379,"smart: 0.5, 0.6",0,win via score
3380,"smart: 0.5, 0.6",2,win via score
3381,"smart: 0.5, 0.6",1,win via score
3382,"smart: 0.5, 0.6",3,win via score
3383,"smart: 0.5, 0.6",2,win via score
3384,"smart: 0.5, 0.6",2,win via score
3385,"smart: 0.5, 0.6",0,win via score
3386,"smart: 0.5, 0.6",2,win via score
3387,"smart: 0.5, 0.6",1,win via score
3388,"smart: 0.5, 0.6",0,win via score
3389,"smart: 0.5, 0.6",1,win via score
3390,"smart: 0.5, 0.6",0,win via score
3391,"smart: 0.5, 0.6",1,win via score
3392,"smart: 0.5, 0.6",1,win via score
3393,"smart: 0.5, 0.6",3,win via score
3394,"smart: 0.5, 0.6",2,win via score
3395,"smart: 0.5, 0.6",1,win via score
3396,"smart: 0.5, 0.6",0,win via score
3397,"smart: 0.5, 0.6",1,win via score
3398,"smart: 0.5, 0.6",3,win via score
3399,"smart: 0.5, 0.6",1,win via elim
3400,"smart: 0.5, 0.6",0,win via score
3401,"smart: 0.5, 0.6",0,win via elim
3402,"smart: 0.5, 0.6",1,win via score
3403,"smart: 0.5, 0.6",1,win via score
3404,"smart: 0.5, 0.6",3,win via score
3405,"smart: 0.5, 0.6",0,win via score
3406,"smart: 0.5, 0.6",2,win via score
3407,"smart: 0.5, 0.6",3,win via score
3408,"smart: 0.5, 0.6",2,win via score
3409,"smart: 0.5, 0.6",3,win via score
3410,"smart: 0.5, 0.6",1,win via score
3411,"smart: 0.5, 0.6",1,win via score
3412,"smart: 0.5, 0.6",0,win via score
3413,"smart: 0.5, 0.6",3,win via score
3414,"smart: 0.5, 0.6",0,win via score
3415,"smart: 0.5, 0.6",3,win via score
3416,"smart: 0.5, 0.6",1,win via elim
3417,"smart: 0.5, 0.6",1,win via score
3418,"smart: 0.5, 0.6",2,win via score
3419,"smart: 0.5, 0.6",2,win via score
3420,"smart: 0.5, 0.6",3,win via score
3421,"smart: 0.5, 0.6",1,win via score
3422,"smart: 0.5, 0.6",0,win via score
3423,"smart: 0.5, 0.6",0,win via score
3424,"smart: 0.5, 0.6",3,win via elim
3425,"smart: 0.5, 0.6",0,win via score
3426,"smart: 0.5, 0.6",2,win via score
3427,"smart: 0.5, 0.6",0,win via score
3428,"smart: 0.5, 0.6",1,win via score
3429,"smart: 0.5, 0.6",0,win via elim
3430,"smart: 0.5, 0.6",2,win via score
3431,"smart: 0.5, 0.6",3,win via score
3432,"smart: 0.5, 0.6",1,win via score
3433,"smart: 0.5, 0.6",0,win via score
3434,"smart: 0.5, 0.6",2,win via score
3435,"smart: 0.5, 0.6",0,win via score
3436,"smart: 0.5, 0.6",0,win via score
3437,"smart: 0.5, 0.6",2,win via score
3438,"smart: 0.5, 0.6",3,win via score
3439,"smart: 0.5, 0.6",2,win via score
3440,"smart: 0.5, 0.6",2,win via score
3441,"smart: 0.5, 0.6",2,win via score
3442,"smart: 0.5, 0.6",3,win via score
3443,"smart: 0.5, 0.6",2,win via score
3444,"smart: 0.5, 0.6",0,win via score
3445,"smart: 0.5, 0.6",1,win via score
3446,"smart: 0.5, 0.6",0,win via elim
3447,"smart: 0.5, 0.6",0,win via score
3448,"smart: 0.5, 0.6",3,win via score
3449,"smart: 0.5, 0.6",3,win via score
3450,"smart: 0.5, 0.6",3,win via score
