,player type,player,result
677,"smart 2: 2, 0.6",2,turned flower
678,"smart 2: 2, 0.6",2,turned flower
679,"smart 2: 2, 0.6",2,lose challange
680,approx q learning,0,turned flower
681,approx q learning,0,turned flower
682,approx q learning,0,turned flower
683,approx q learning,0,win challange
684,"smart 2: 0, 0.6",3,turned flower
685,"smart 2: 0, 0.6",3,turned flower
686,"smart 2: 0, 0.6",3,win challange
687,"smart 2: 2, 0.6",2,self lose challange
688,"smart 2: 0, 0.4",1,turned flower
689,"smart 2: 0, 0.4",1,lose challange
690,"smart 2: 2, 0.6",2,self lose challange
691,"smart 2: 0, 0.6",3,turned flower
692,"smart 2: 0, 0.6",3,lose challange
693,"smart 2: 0, 0.6",3,turned flower
694,"smart 2: 0, 0.6",3,turned flower
695,"smart 2: 0, 0.6",3,lose challange
696,"smart 2: 2, 0.6",2,turned flower
697,"smart 2: 2, 0.6",2,turned flower
698,"smart 2: 2, 0.6",2,turned flower
699,"smart 2: 2, 0.6",2,lose game
700,approx q learning,0,turned flower
701,approx q learning,0,lose challange
702,"smart 2: 0, 0.6",3,turned flower
703,"smart 2: 0, 0.6",3,lose game
704,"smart 2: 0, 0.4",1,self lose game
705,approx q learning,0,turned flower
706,approx q learning,0,lose challange
707,"smart 2: 0, 0.4",1,turned flower
708,"smart 2: 0, 0.4",1,turned flower
709,"smart 2: 0, 0.4",1,lose challange
710,"smart 2: 2, 0.6",2,turned flower
711,"smart 2: 2, 0.6",2,turned flower
712,"smart 2: 2, 0.6",2,lose challange
713,"smart 2: 0, 0.6",3,self lose challange
714,approx q learning,0,turned flower
715,approx q learning,0,lose challange
716,approx q learning,0,turned flower
717,approx q learning,0,turned flower
718,approx q learning,0,win challange
719,"smart 2: 0, 0.4",1,self lose challange
720,approx q learning,0,turned flower
721,approx q learning,0,lose challange
722,approx q learning,0,turned flower
723,approx q learning,0,turned flower
724,approx q learning,0,lose game
725,"smart 2: 0, 0.6",3,turned flower
726,"smart 2: 0, 0.6",3,lose challange
727,"smart 2: 2, 0.6",2,turned flower
728,"smart 2: 2, 0.6",2,lose challange
729,"smart 2: 0, 0.6",3,turned flower
730,"smart 2: 0, 0.6",3,win challange
731,"smart 2: 2, 0.6",2,turned flower
732,"smart 2: 2, 0.6",2,lose challange
733,"smart 2: 0, 0.4",1,turned flower
734,"smart 2: 0, 0.4",1,turned flower
735,"smart 2: 0, 0.4",1,win challange
736,"smart 2: 2, 0.6",2,turned flower
737,"smart 2: 2, 0.6",2,lose game
738,"smart 2: 0, 0.6",3,win challange
739,"smart 2: 2, 0.6",2,turned flower
740,"smart 2: 2, 0.6",2,turned flower
741,"smart 2: 2, 0.6",2,turned flower
742,"smart 2: 2, 0.6",2,lose challange
743,"smart 2: 0, 0.6",3,self lose challange
744,"smart 2: 0, 0.6",3,turned flower
745,"smart 2: 0, 0.6",3,turned flower
746,"smart 2: 0, 0.6",3,self lose challange
747,"smart 2: 0, 0.4",1,self lose challange
748,approx q learning,0,turned flower
749,approx q learning,0,turned flower
750,approx q learning,0,turned flower
751,approx q learning,0,win challange
752,"smart 2: 2, 0.6",2,self lose challange
753,"smart 2: 0, 0.4",1,self lose challange
754,"smart 2: 0, 0.4",1,turned flower
755,"smart 2: 0, 0.4",1,lose challange
756,approx q learning,0,turned flower
757,approx q learning,0,turned flower
758,approx q learning,0,turned flower
759,approx q learning,0,win challange
760,"smart 2: 0, 0.4",1,turned flower
761,"smart 2: 0, 0.4",1,turned flower
762,"smart 2: 0, 0.4",1,self lose challange
763,"smart 2: 0, 0.6",3,turned flower
764,"smart 2: 0, 0.6",3,self lose challange
765,"smart 2: 0, 0.4",1,turned flower
766,"smart 2: 0, 0.4",1,win challange
767,"smart 2: 2, 0.6",2,self lose challange
768,"smart 2: 0, 0.4",1,turned flower
769,"smart 2: 0, 0.4",1,lose challange
770,"smart 2: 0, 0.4",1,self lose challange
771,approx q learning,0,turned flower
772,approx q learning,0,turned flower
773,approx q learning,0,win challange
774,"smart 2: 0, 0.4",1,turned flower
775,"smart 2: 0, 0.4",1,lose game
776,approx q learning,0,turned flower
777,approx q learning,0,turned flower
778,approx q learning,0,win challange
779,"smart 2: 0, 0.4",1,turned flower
780,"smart 2: 0, 0.4",1,turned flower
781,"smart 2: 0, 0.4",1,lose challange
782,approx q learning,0,turned flower
783,approx q learning,0,turned flower
784,approx q learning,0,lose challange
785,approx q learning,0,turned flower
786,approx q learning,0,lose challange
787,"smart 2: 2, 0.6",2,self lose challange
788,"smart 2: 0, 0.6",3,self lose challange
789,approx q learning,0,turned flower
790,approx q learning,0,lose challange
791,approx q learning,0,turned flower
792,approx q learning,0,lose game
793,"smart 2: 0, 0.4",1,turned flower
794,"smart 2: 0, 0.4",1,turned flower
795,"smart 2: 0, 0.4",1,turned flower
796,"smart 2: 0, 0.4",1,turned flower
797,"smart 2: 0, 0.4",1,turned flower
798,"smart 2: 0, 0.4",1,lose challange
799,"smart 2: 2, 0.6",2,self lose challange
800,"smart 2: 0, 0.6",3,self lose challange
801,"smart 2: 0, 0.6",3,self lose challange
802,"smart 2: 0, 0.4",1,turned flower
803,"smart 2: 0, 0.4",1,win challange
804,"smart 2: 2, 0.6",2,self lose challange
805,"smart 2: 0, 0.4",1,turned flower
806,"smart 2: 0, 0.4",1,turned flower
807,"smart 2: 0, 0.4",1,win challange
808,"smart 2: 0, 0.4",1,turned flower
809,"smart 2: 0, 0.4",1,turned flower
810,"smart 2: 0, 0.4",1,lose challange
811,"smart 2: 0, 0.6",3,self lose challange
812,"smart 2: 0, 0.4",1,turned flower
813,"smart 2: 0, 0.4",1,turned flower
814,"smart 2: 0, 0.4",1,lose challange
815,approx q learning,0,turned flower
816,approx q learning,0,turned flower
817,approx q learning,0,lose challange
818,"smart 2: 0, 0.4",1,turned flower
819,"smart 2: 0, 0.4",1,lose challange
820,"smart 2: 2, 0.6",2,self lose challange
821,"smart 2: 2, 0.6",2,turned flower
822,"smart 2: 2, 0.6",2,turned flower
823,"smart 2: 2, 0.6",2,lose challange
824,approx q learning,0,turned flower
825,approx q learning,0,lose challange
826,"smart 2: 0, 0.6",3,self lose challange
827,approx q learning,0,turned flower
828,approx q learning,0,lose challange
829,"smart 2: 0, 0.4",1,self lose game
830,"smart 2: 2, 0.6",2,turned flower
831,"smart 2: 2, 0.6",2,lose challange
832,"smart 2: 0, 0.6",3,turned flower
833,"smart 2: 0, 0.6",3,lose challange
834,"smart 2: 2, 0.6",2,turned flower
835,"smart 2: 2, 0.6",2,lose game
836,"smart 2: 0, 0.6",3,self lose game
837,"smart 2: 0, 0.6",3,self lose challange
838,"smart 2: 0, 0.6",3,self lose challange
839,"smart 2: 0, 0.6",3,self lose challange
840,approx q learning,0,turned flower
841,approx q learning,0,turned flower
842,approx q learning,0,lose challange
843,approx q learning,0,turned flower
844,approx q learning,0,lose challange
845,approx q learning,0,turned flower
846,approx q learning,0,lose challange
847,approx q learning,0,turned flower
848,approx q learning,0,turned flower
849,approx q learning,0,turned flower
850,approx q learning,0,win challange
851,approx q learning,0,turned flower
852,approx q learning,0,lose game
853,"smart 2: 0, 0.6",3,turned flower
854,"smart 2: 0, 0.6",3,lose game
855,"smart 2: 0, 0.4",1,self lose challange
856,"smart 2: 0, 0.4",1,turned flower
857,"smart 2: 0, 0.4",1,self lose challange
858,"smart 2: 0, 0.4",1,turned flower
859,"smart 2: 0, 0.4",1,self lose challange
860,"smart 2: 2, 0.6",2,self lose challange
861,"smart 2: 0, 0.4",1,turned flower
862,"smart 2: 0, 0.4",1,turned flower
863,"smart 2: 0, 0.4",1,lose game
864,"smart 2: 0, 0.4",1,turned flower
865,"smart 2: 0, 0.4",1,lose challange
866,approx q learning,0,turned flower
867,approx q learning,0,turned flower
868,approx q learning,0,lose challange
869,"smart 2: 0, 0.6",3,self lose challange
870,"smart 2: 2, 0.6",2,self lose challange
871,approx q learning,0,turned flower
872,approx q learning,0,lose challange
873,"smart 2: 2, 0.6",2,turned flower
874,"smart 2: 2, 0.6",2,turned flower
875,"smart 2: 2, 0.6",2,turned flower
876,"smart 2: 2, 0.6",2,lose challange
877,"smart 2: 2, 0.6",2,turned flower
878,"smart 2: 2, 0.6",2,turned flower
879,"smart 2: 2, 0.6",2,lose challange
880,"smart 2: 2, 0.6",2,turned flower
881,"smart 2: 2, 0.6",2,lose game
882,"smart 2: 0, 0.4",1,turned flower
883,"smart 2: 0, 0.4",1,turned flower
884,"smart 2: 0, 0.4",1,win challange
885,"smart 2: 0, 0.4",1,turned flower
886,"smart 2: 0, 0.4",1,win challange
887,"smart 2: 0, 0.4",1,turned flower
888,"smart 2: 0, 0.4",1,lose challange
889,approx q learning,0,turned flower
890,approx q learning,0,turned flower
891,approx q learning,0,turned flower
892,approx q learning,0,win challange
893,"smart 2: 2, 0.6",2,self lose challange
894,"smart 2: 0, 0.4",1,turned flower
895,"smart 2: 0, 0.4",1,turned flower
896,"smart 2: 0, 0.4",1,turned flower
897,"smart 2: 0, 0.4",1,win challange
898,"smart 2: 0, 0.4",1,turned flower
899,"smart 2: 0, 0.4",1,turned flower
900,"smart 2: 0, 0.4",1,lose challange
901,"smart 2: 0, 0.4",1,turned flower
902,"smart 2: 0, 0.4",1,lose challange
903,"smart 2: 0, 0.4",1,turned flower
904,"smart 2: 0, 0.4",1,lose game
905,"smart 2: 0, 0.6",3,turned flower
906,"smart 2: 0, 0.6",3,self lose challange
907,approx q learning,0,turned flower
908,approx q learning,0,win challange
909,"smart 2: 0, 0.4",1,self lose challange
910,approx q learning,0,turned flower
911,approx q learning,0,lose challange
912,"smart 2: 0, 0.6",3,turned flower
913,"smart 2: 0, 0.6",3,turned flower
914,"smart 2: 0, 0.6",3,turned flower
915,"smart 2: 0, 0.6",3,win challange
916,approx q learning,0,turned flower
917,approx q learning,0,lose challange
918,approx q learning,0,turned flower
919,approx q learning,0,lose challange
920,approx q learning,0,turned flower
921,approx q learning,0,lose game
922,"smart 2: 2, 0.6",2,turned flower
923,"smart 2: 2, 0.6",2,lose challange
924,"smart 2: 0, 0.4",1,self lose challange
925,"smart 2: 2, 0.6",2,turned flower
926,"smart 2: 2, 0.6",2,win challange
927,"smart 2: 2, 0.6",2,self lose challange
928,"smart 2: 0, 0.6",3,turned flower
929,"smart 2: 0, 0.6",3,lose challange
930,"smart 2: 2, 0.6",2,turned flower
931,"smart 2: 2, 0.6",2,turned flower
932,"smart 2: 2, 0.6",2,lose challange
933,"smart 2: 2, 0.6",2,self lose game
934,"smart 2: 0, 0.4",1,self lose challange
935,"smart 2: 0, 0.4",1,win challange
936,"smart 2: 0, 0.4",1,win challange
937,"smart 2: 0, 0.4",1,turned flower
938,"smart 2: 0, 0.4",1,turned flower
939,"smart 2: 0, 0.4",1,self lose challange
940,"smart 2: 0, 0.6",3,self lose challange
941,"smart 2: 0, 0.6",3,self lose challange
942,approx q learning,0,turned flower
943,approx q learning,0,lose challange
944,"smart 2: 0, 0.6",3,self lose challange
945,approx q learning,0,turned flower
946,approx q learning,0,lose challange
947,"smart 2: 2, 0.6",2,self lose challange
948,"smart 2: 0, 0.4",1,self lose challange
949,approx q learning,0,turned flower
950,approx q learning,0,turned flower
951,approx q learning,0,lose challange
952,"smart 2: 0, 0.6",3,turned flower
953,"smart 2: 0, 0.6",3,turned flower
954,"smart 2: 0, 0.6",3,lose game
955,"smart 2: 2, 0.6",2,turned flower
956,"smart 2: 2, 0.6",2,lose challange
957,"smart 2: 0, 0.4",1,turned flower
958,"smart 2: 0, 0.4",1,lose challange
959,"smart 2: 2, 0.6",2,turned flower
960,"smart 2: 2, 0.6",2,lose challange
961,"smart 2: 0, 0.4",1,self lose game
962,"smart 2: 2, 0.6",2,win challange
963,"smart 2: 2, 0.6",2,win challange
964,"smart 2: 2, 0.6",2,turned flower
965,"smart 2: 2, 0.6",2,lose challange
966,"smart 2: 0, 0.6",3,self lose challange
967,approx q learning,0,turned flower
968,approx q learning,0,lose challange
969,"smart 2: 0, 0.4",1,self lose challange
970,"smart 2: 0, 0.4",1,turned flower
971,"smart 2: 0, 0.4",1,self lose challange
972,"smart 2: 0, 0.4",1,turned flower
973,"smart 2: 0, 0.4",1,lose challange
974,"smart 2: 2, 0.6",2,turned flower
975,"smart 2: 2, 0.6",2,lose challange
976,"smart 2: 0, 0.4",1,turned flower
977,"smart 2: 0, 0.4",1,turned flower
978,"smart 2: 0, 0.4",1,turned flower
979,"smart 2: 0, 0.4",1,win challange
980,"smart 2: 0, 0.4",1,turned flower
981,"smart 2: 0, 0.4",1,turned flower
982,"smart 2: 0, 0.4",1,turned flower
983,"smart 2: 0, 0.4",1,win challange
984,"smart 2: 0, 0.4",1,turned flower
985,"smart 2: 0, 0.4",1,self lose challange
986,"smart 2: 0, 0.4",1,self lose challange
987,"smart 2: 0, 0.4",1,self lose challange
988,approx q learning,0,turned flower
989,approx q learning,0,turned flower
990,approx q learning,0,lose challange
991,"smart 2: 0, 0.6",3,self lose challange
992,"smart 2: 2, 0.6",2,self lose challange
993,"smart 2: 0, 0.4",1,turned flower
994,"smart 2: 0, 0.4",1,turned flower
995,"smart 2: 0, 0.4",1,turned flower
996,"smart 2: 0, 0.4",1,lose game
997,approx q learning,0,turned flower
998,approx q learning,0,lose challange
999,approx q learning,0,turned flower
1000,approx q learning,0,turned flower
1001,approx q learning,0,lose challange
1002,"smart 2: 0, 0.6",3,turned flower
1003,"smart 2: 0, 0.6",3,lose challange
1004,approx q learning,0,turned flower
1005,approx q learning,0,lose game
1006,"smart 2: 2, 0.6",2,self lose challange
1007,"smart 2: 2, 0.6",2,win challange
1008,"smart 2: 0, 0.6",3,self lose challange
1009,"smart 2: 0, 0.6",3,win challange
1010,"smart 2: 2, 0.6",2,self lose challange
1011,"smart 2: 2, 0.6",2,win challange
1012,"smart 2: 0, 0.6",3,self lose challange
1013,"smart 2: 0, 0.4",1,self lose challange
1014,"smart 2: 2, 0.6",2,self lose challange
1015,"smart 2: 0, 0.4",1,self lose challange
1016,approx q learning,0,turned flower
1017,approx q learning,0,turned flower
1018,approx q learning,0,win challange
1019,"smart 2: 0, 0.4",1,turned flower
1020,"smart 2: 0, 0.4",1,lose challange
1021,"smart 2: 0, 0.4",1,self lose game
1022,approx q learning,0,turned flower
1023,approx q learning,0,turned flower
1024,approx q learning,0,win challange
1025,"smart 2: 0, 0.6",3,self lose challange
1026,"smart 2: 0, 0.4",1,self lose challange
1027,"smart 2: 2, 0.6",2,self lose challange
1028,"smart 2: 0, 0.4",1,self lose challange
1029,approx q learning,0,turned flower
1030,approx q learning,0,lose challange
1031,"smart 2: 0, 0.4",1,self lose challange
1032,"smart 2: 2, 0.6",2,turned flower
1033,"smart 2: 2, 0.6",2,win challange
1034,"smart 2: 0, 0.4",1,turned flower
1035,"smart 2: 0, 0.4",1,turned flower
1036,"smart 2: 0, 0.4",1,turned flower
1037,"smart 2: 0, 0.4",1,turned flower
1038,"smart 2: 0, 0.4",1,turned flower
1039,"smart 2: 0, 0.4",1,lose game
1040,"smart 2: 0, 0.6",3,turned flower
1041,"smart 2: 0, 0.6",3,self lose challange
1042,"smart 2: 2, 0.6",2,self lose challange
1043,"smart 2: 0, 0.6",3,self lose challange
1044,"smart 2: 2, 0.6",2,self lose challange
1045,approx q learning,0,turned flower
1046,approx q learning,0,turned flower
1047,approx q learning,0,win challange
1048,"smart 2: 2, 0.6",2,turned flower
1049,"smart 2: 2, 0.6",2,turned flower
1050,"smart 2: 2, 0.6",2,win challange
1051,"smart 2: 0, 0.4",1,self lose challange
1052,"smart 2: 2, 0.6",2,self lose challange
1053,"smart 2: 0, 0.4",1,turned flower
1054,"smart 2: 0, 0.4",1,lose challange
1055,"smart 2: 0, 0.4",1,turned flower
1056,"smart 2: 0, 0.4",1,lose challange
1057,"smart 2: 0, 0.4",1,turned flower
1058,"smart 2: 0, 0.4",1,lose game
1059,"smart 2: 2, 0.6",2,turned flower
1060,"smart 2: 2, 0.6",2,turned flower
1061,"smart 2: 2, 0.6",2,self lose challange
1062,"smart 2: 0, 0.6",3,self lose challange
1063,"smart 2: 2, 0.6",2,self lose challange
1064,"smart 2: 0, 0.6",3,turned flower
1065,"smart 2: 0, 0.6",3,lose challange
1066,"smart 2: 2, 0.6",2,turned flower
1067,"smart 2: 2, 0.6",2,turned flower
1068,"smart 2: 2, 0.6",2,lose game
1069,"smart 2: 0, 0.6",3,turned flower
1070,"smart 2: 0, 0.6",3,win challange
1071,approx q learning,0,turned flower
1072,approx q learning,0,win challange
1073,"smart 2: 0, 0.6",3,win challange
1074,"smart 2: 0, 0.6",3,self lose challange
1075,approx q learning,0,turned flower
1076,approx q learning,0,turned flower
1077,approx q learning,0,turned flower
1078,approx q learning,0,turned flower
1079,approx q learning,0,win challange
1080,"smart 2: 2, 0.6",2,self lose challange
1081,approx q learning,0,turned flower
1082,approx q learning,0,lose challange
1083,"smart 2: 0, 0.4",1,self lose challange
1084,approx q learning,0,turned flower
1085,approx q learning,0,lose challange
1086,approx q learning,0,turned flower
1087,approx q learning,0,lose challange
1088,"smart 2: 0, 0.6",3,self lose challange
1089,"smart 2: 2, 0.6",2,self lose challange
1090,approx q learning,0,turned flower
1091,approx q learning,0,lose game
1092,"smart 2: 0, 0.6",3,turned flower
1093,"smart 2: 0, 0.6",3,turned flower
1094,"smart 2: 0, 0.6",3,turned flower
1095,"smart 2: 0, 0.6",3,lose challange
1096,"smart 2: 2, 0.6",2,turned flower
1097,"smart 2: 2, 0.6",2,lose challange
1098,"smart 2: 0, 0.6",3,self lose game
1099,"smart 2: 2, 0.6",2,turned flower
1100,"smart 2: 2, 0.6",2,turned flower
1101,"smart 2: 2, 0.6",2,lose game
1102,approx q learning,0,turned flower
1103,approx q learning,0,lose challange
1104,approx q learning,0,turned flower
1105,approx q learning,0,turned flower
1106,approx q learning,0,turned flower
1107,approx q learning,0,lose challange
1108,"smart 2: 0, 0.4",1,self lose challange
1109,"smart 2: 0, 0.4",1,self lose challange
1110,approx q learning,0,turned flower
1111,approx q learning,0,turned flower
1112,approx q learning,0,lose challange
1113,approx q learning,0,turned flower
1114,approx q learning,0,turned flower
1115,approx q learning,0,turned flower
1116,approx q learning,0,lose game
1117,"smart 2: 2, 0.6",2,turned flower
1118,"smart 2: 2, 0.6",2,lose challange
1119,"smart 2: 0, 0.4",1,turned flower
1120,"smart 2: 0, 0.4",1,turned flower
1121,"smart 2: 0, 0.4",1,lose challange
1122,"smart 2: 0, 0.4",1,self lose game
1123,"smart 2: 2, 0.6",2,win challange
1124,"smart 2: 2, 0.6",2,win challange
1125,"smart 2: 0, 0.4",1,turned flower
1126,"smart 2: 0, 0.4",1,self lose challange
1127,"smart 2: 0, 0.4",1,self lose challange
1128,approx q learning,0,turned flower
1129,approx q learning,0,turned flower
1130,approx q learning,0,lose challange
1131,approx q learning,0,turned flower
1132,approx q learning,0,turned flower
1133,approx q learning,0,lose challange
1134,approx q learning,0,turned flower
1135,approx q learning,0,turned flower
1136,approx q learning,0,lose challange
1137,approx q learning,0,turned flower
1138,approx q learning,0,turned flower
1139,approx q learning,0,lose game
1140,"smart 2: 0, 0.4",1,turned flower
1141,"smart 2: 0, 0.4",1,lose challange
1142,"smart 2: 0, 0.6",3,turned flower
1143,"smart 2: 0, 0.6",3,lose challange
1144,"smart 2: 0, 0.4",1,self lose game
1145,"smart 2: 0, 0.6",3,turned flower
1146,"smart 2: 0, 0.6",3,self lose challange
1147,"smart 2: 0, 0.6",3,win challange
1148,"smart 2: 0, 0.6",3,self lose challange
